section,conditioned_on,cell_state,distance_coordinate_units,distance_um,cooccurrence_probability_ratio
26dpb_p2,Fib_K14,Endo_Capillary,9398.332298810537,4699.166149405269,1.0055107412580213
26dpb_p2,Fib_K14,Endo_Capillary,9591.376392485588,4795.688196242794,1.0053028504064803
26dpb_p2,Fib_K14,Endo_Capillary,9784.42048616064,4892.21024308032,1.0049216820191684
26dpb_p2,Fib_K14,Endo_Lymphatic,518.3039897581684,259.1519948790842,2.1386306868561764
26dpb_p2,Fib_K14,Endo_Lymphatic,711.3480834332199,355.67404171660996,1.8595811536963893
26dpb_p2,Fib_K14,Endo_Lymphatic,904.3921771082714,452.1960885541357,1.6141839743277555
26dpb_p2,Fib_K14,Endo_Lymphatic,1097.436270783323,548.7181353916615,1.452290788233228
26dpb_p2,Fib_K14,Endo_Lymphatic,1290.4803644583744,645.2401822291872,1.365126734293408
26dpb_p2,Fib_K14,Endo_Lymphatic,1483.524458133426,741.762229066713,1.291863048021115
26dpb_p2,Fib_K14,Endo_Lymphatic,1676.5685518084774,838.2842759042387,1.2127704489194038
26dpb_p2,Fib_K14,Endo_Lymphatic,1869.612645483529,934.8063227417645,1.1409473363891323
26dpb_p2,Fib_K14,Endo_Lymphatic,2062.6567391585804,1031.3283695792902,1.0916095168762676
26dpb_p2,Fib_K14,Endo_Lymphatic,2255.700832833632,1127.850416416816,1.0670459855094212
26dpb_p2,Fib_K14,Endo_Lymphatic,2448.7449265086834,1224.3724632543417,1.0532475879309051
26dpb_p2,Fib_K14,Endo_Lymphatic,2641.789020183735,1320.8945100918675,1.0483743445961968
26dpb_p2,Fib_K14,Endo_Lymphatic,2834.8331138587864,1417.4165569293932,1.045974227967746
26dpb_p2,Fib_K14,Endo_Lymphatic,3027.877207533838,1513.938603766919,1.0388280097067337
26dpb_p2,Fib_K14,Endo_Lymphatic,3220.9213012088894,1610.4606506044447,1.0377491114259205
26dpb_p2,Fib_K14,Endo_Lymphatic,3413.965394883941,1706.9826974419705,1.0420375076370771
26dpb_p2,Fib_K14,Endo_Lymphatic,3607.0094885589924,1803.5047442794962,1.0466845183202227
26dpb_p2,Fib_K14,Endo_Lymphatic,3800.053582234044,1900.026791117022,1.0526006356398065
26dpb_p2,Fib_K14,Endo_Lymphatic,3993.0976759090954,1996.5488379545477,1.0570156883875896
26dpb_p2,Fib_K14,Endo_Lymphatic,4186.1417695841465,2093.0708847920732,1.0562672761718617
26dpb_p2,Fib_K14,Endo_Lymphatic,4379.185863259198,2189.592931629599,1.0529409838786912
26dpb_p2,Fib_K14,Endo_Lymphatic,4572.2299569342495,2286.1149784671247,1.0492649771685558
26dpb_p2,Fib_K14,Endo_Lymphatic,4765.274050609301,2382.6370253046507,1.0457280420403245
26dpb_p2,Fib_K14,Endo_Lymphatic,4958.3181442843525,2479.1590721421762,1.0425571157033793
26dpb_p2,Fib_K14,Endo_Lymphatic,5151.3622379594035,2575.6811189797018,1.0432276114650243
26dpb_p2,Fib_K14,Endo_Lymphatic,5344.4063316344555,2672.2031658172277,1.0425562614225772
26dpb_p2,Fib_K14,Endo_Lymphatic,5537.450425309507,2768.7252126547537,1.0416253059786482
26dpb_p2,Fib_K14,Endo_Lymphatic,5730.494518984558,2865.247259492279,1.0379413944159037
26dpb_p2,Fib_K14,Endo_Lymphatic,5923.5386126596095,2961.7693063298047,1.0354380740389466
26dpb_p2,Fib_K14,Endo_Lymphatic,6116.582706334661,3058.2913531673307,1.0348923320686572
26dpb_p2,Fib_K14,Endo_Lymphatic,6309.626800009713,3154.8134000048567,1.0329804019965942
26dpb_p2,Fib_K14,Endo_Lymphatic,6502.670893684764,3251.335446842382,1.0316085304241005
26dpb_p2,Fib_K14,Endo_Lymphatic,6695.7149873598155,3347.8574936799077,1.0301892437902331
26dpb_p2,Fib_K14,Endo_Lymphatic,6888.759081034867,3444.3795405174337,1.0284010534511716
26dpb_p2,Fib_K14,Endo_Lymphatic,7081.803174709919,3540.9015873549597,1.0275295431523663
26dpb_p2,Fib_K14,Endo_Lymphatic,7274.84726838497,3637.423634192485,1.027052809802984
26dpb_p2,Fib_K14,Endo_Lymphatic,7467.8913620600215,3733.9456810300107,1.0260634504036148
26dpb_p2,Fib_K14,Endo_Lymphatic,7660.935455735073,3830.4677278675367,1.0257072204064044
26dpb_p2,Fib_K14,Endo_Lymphatic,7853.979549410125,3926.9897747050627,1.024742868993305
26dpb_p2,Fib_K14,Endo_Lymphatic,8047.023643085176,4023.511821542588,1.0234987220693696
26dpb_p2,Fib_K14,Endo_Lymphatic,8240.067736760227,4120.033868380114,1.02259955230492
26dpb_p2,Fib_K14,Endo_Lymphatic,8433.11183043528,4216.55591521764,1.0220032876359917
26dpb_p2,Fib_K14,Endo_Lymphatic,8626.155924110331,4313.077962055166,1.0215596183952682
26dpb_p2,Fib_K14,Endo_Lymphatic,8819.200017785382,4409.600008892691,1.0210794834932224
26dpb_p2,Fib_K14,Endo_Lymphatic,9012.244111460433,4506.122055730217,1.019856065164499
26dpb_p2,Fib_K14,Endo_Lymphatic,9205.288205135486,4602.644102567743,1.0189973285159863
26dpb_p2,Fib_K14,Endo_Lymphatic,9398.332298810537,4699.166149405269,1.0184423344594078
26dpb_p2,Fib_K14,Endo_Lymphatic,9591.376392485588,4795.688196242794,1.0182239872859493
26dpb_p2,Fib_K14,Endo_Lymphatic,9784.42048616064,4892.21024308032,1.0174369576036293
26dpb_p2,Fib_K14,Endo_Prolif,518.3039897581684,259.1519948790842,2.0925865966045847
26dpb_p2,Fib_K14,Endo_Prolif,711.3480834332199,355.67404171660996,1.8144001669319059
26dpb_p2,Fib_K14,Endo_Prolif,904.3921771082714,452.1960885541357,1.6073891110002958
26dpb_p2,Fib_K14,Endo_Prolif,1097.436270783323,548.7181353916615,1.4684663054284153
26dpb_p2,Fib_K14,Endo_Prolif,1290.4803644583744,645.2401822291872,1.3868725274572558
26dpb_p2,Fib_K14,Endo_Prolif,1483.524458133426,741.762229066713,1.3005595867692685
26dpb_p2,Fib_K14,Endo_Prolif,1676.5685518084774,838.2842759042387,1.2238433081415472
26dpb_p2,Fib_K14,Endo_Prolif,1869.612645483529,934.8063227417645,1.148552685178525
26dpb_p2,Fib_K14,Endo_Prolif,2062.6567391585804,1031.3283695792902,1.0976010749621907
26dpb_p2,Fib_K14,Endo_Prolif,2255.700832833632,1127.850416416816,1.0657956090925644
26dpb_p2,Fib_K14,Endo_Prolif,2448.7449265086834,1224.3724632543417,1.0558182242786371
26dpb_p2,Fib_K14,Endo_Prolif,2641.789020183735,1320.8945100918675,1.0438861935859975
26dpb_p2,Fib_K14,Endo_Prolif,2834.8331138587864,1417.4165569293932,1.0309334082012462
26dpb_p2,Fib_K14,Endo_Prolif,3027.877207533838,1513.938603766919,1.0249494379015218
26dpb_p2,Fib_K14,Endo_Prolif,3220.9213012088894,1610.4606506044447,1.0210075892396338
26dpb_p2,Fib_K14,Endo_Prolif,3413.965394883941,1706.9826974419705,1.0190513378404515
26dpb_p2,Fib_K14,Endo_Prolif,3607.0094885589924,1803.5047442794962,1.0270021429115774
26dpb_p2,Fib_K14,Endo_Prolif,3800.053582234044,1900.026791117022,1.0351540624269335
26dpb_p2,Fib_K14,Endo_Prolif,3993.0976759090954,1996.5488379545477,1.0392131039410721
26dpb_p2,Fib_K14,Endo_Prolif,4186.1417695841465,2093.0708847920732,1.0394998821950154
26dpb_p2,Fib_K14,Endo_Prolif,4379.185863259198,2189.592931629599,1.0371784894197569
26dpb_p2,Fib_K14,Endo_Prolif,4572.2299569342495,2286.1149784671247,1.0294597551560252
26dpb_p2,Fib_K14,Endo_Prolif,4765.274050609301,2382.6370253046507,1.0285508236164884
26dpb_p2,Fib_K14,Endo_Prolif,4958.3181442843525,2479.1590721421762,1.03142539533319
26dpb_p2,Fib_K14,Endo_Prolif,5151.3622379594035,2575.6811189797018,1.0299072982351978
26dpb_p2,Fib_K14,Endo_Prolif,5344.4063316344555,2672.2031658172277,1.0240681147651112
26dpb_p2,Fib_K14,Endo_Prolif,5537.450425309507,2768.7252126547537,1.0219921521489947
26dpb_p2,Fib_K14,Endo_Prolif,5730.494518984558,2865.247259492279,1.0214536474752396
26dpb_p2,Fib_K14,Endo_Prolif,5923.5386126596095,2961.7693063298047,1.0193645615339264
26dpb_p2,Fib_K14,Endo_Prolif,6116.582706334661,3058.2913531673307,1.020006001426361
26dpb_p2,Fib_K14,Endo_Prolif,6309.626800009713,3154.8134000048567,1.0192891891188711
26dpb_p2,Fib_K14,Endo_Prolif,6502.670893684764,3251.335446842382,1.0180591042066904
26dpb_p2,Fib_K14,Endo_Prolif,6695.7149873598155,3347.8574936799077,1.016157512717657
26dpb_p2,Fib_K14,Endo_Prolif,6888.759081034867,3444.3795405174337,1.01659604859302
26dpb_p2,Fib_K14,Endo_Prolif,7081.803174709919,3540.9015873549597,1.0152171804777326
26dpb_p2,Fib_K14,Endo_Prolif,7274.84726838497,3637.423634192485,1.01518569387234
26dpb_p2,Fib_K14,Endo_Prolif,7467.8913620600215,3733.9456810300107,1.0144789403725785
26dpb_p2,Fib_K14,Endo_Prolif,7660.935455735073,3830.4677278675367,1.0134898528444873
26dpb_p2,Fib_K14,Endo_Prolif,7853.979549410125,3926.9897747050627,1.01319867089694
26dpb_p2,Fib_K14,Endo_Prolif,8047.023643085176,4023.511821542588,1.013311156327882
26dpb_p2,Fib_K14,Endo_Prolif,8240.067736760227,4120.033868380114,1.0146463684892673
26dpb_p2,Fib_K14,Endo_Prolif,8433.11183043528,4216.55591521764,1.0165634938983221
26dpb_p2,Fib_K14,Endo_Prolif,8626.155924110331,4313.077962055166,1.01772150433162
26dpb_p2,Fib_K14,Endo_Prolif,8819.200017785382,4409.600008892691,1.017186504336465
26dpb_p2,Fib_K14,Endo_Prolif,9012.244111460433,4506.122055730217,1.0185831108492922
26dpb_p2,Fib_K14,Endo_Prolif,9205.288205135486,4602.644102567743,1.0178372613546187
26dpb_p2,Fib_K14,Endo_Prolif,9398.332298810537,4699.166149405269,1.0164773904623432
26dpb_p2,Fib_K14,Endo_Prolif,9591.376392485588,4795.688196242794,1.0172580879795456
26dpb_p2,Fib_K14,Endo_Prolif,9784.42048616064,4892.21024308032,1.016577729272794
26dpb_p2,Fib_K14,Endo_Venous,518.3039897581684,259.1519948790842,2.0748392602996133
26dpb_p2,Fib_K14,Endo_Venous,711.3480834332199,355.67404171660996,1.783444941779667
26dpb_p2,Fib_K14,Endo_Venous,904.3921771082714,452.1960885541357,1.5885986546667135
26dpb_p2,Fib_K14,Endo_Venous,1097.436270783323,548.7181353916615,1.4676499809941534
26dpb_p2,Fib_K14,Endo_Venous,1290.4803644583744,645.2401822291872,1.3729938763639553
26dpb_p2,Fib_K14,Endo_Venous,1483.524458133426,741.762229066713,1.2880234414123277
26dpb_p2,Fib_K14,Endo_Venous,1676.5685518084774,838.2842759042387,1.2085647692597294
26dpb_p2,Fib_K14,Endo_Venous,1869.612645483529,934.8063227417645,1.138221145414601
26dpb_p2,Fib_K14,Endo_Venous,2062.6567391585804,1031.3283695792902,1.0834120199798607
26dpb_p2,Fib_K14,Endo_Venous,2255.700832833632,1127.850416416816,1.0467403706571838
26dpb_p2,Fib_K14,Endo_Venous,2448.7449265086834,1224.3724632543417,1.028089325565539
26dpb_p2,Fib_K14,Endo_Venous,2641.789020183735,1320.8945100918675,1.0185281410468965
26dpb_p2,Fib_K14,Endo_Venous,2834.8331138587864,1417.4165569293932,1.0141632809863679
26dpb_p2,Fib_K14,Endo_Venous,3027.877207533838,1513.938603766919,1.0133283707546337
26dpb_p2,Fib_K14,Endo_Venous,3220.9213012088894,1610.4606506044447,1.0119104889096948
26dpb_p2,Fib_K14,Endo_Venous,3413.965394883941,1706.9826974419705,1.0126268996817087
26dpb_p2,Fib_K14,Endo_Venous,3607.0094885589924,1803.5047442794962,1.0166505952134668
26dpb_p2,Fib_K14,Endo_Venous,3800.053582234044,1900.026791117022,1.0233241788233254
26dpb_p2,Fib_K14,Endo_Venous,3993.0976759090954,1996.5488379545477,1.0286092047357618
26dpb_p2,Fib_K14,Endo_Venous,4186.1417695841465,2093.0708847920732,1.0288952096804758
26dpb_p2,Fib_K14,Endo_Venous,4379.185863259198,2189.592931629599,1.026825358708915
26dpb_p2,Fib_K14,Endo_Venous,4572.2299569342495,2286.1149784671247,1.024719323638355
26dpb_p2,Fib_K14,Endo_Venous,4765.274050609301,2382.6370253046507,1.0225437141470424
26dpb_p2,Fib_K14,Endo_Venous,4958.3181442843525,2479.1590721421762,1.0192285818659919
26dpb_p2,Fib_K14,Endo_Venous,5151.3622379594035,2575.6811189797018,1.016193740623199
26dpb_p2,Fib_K14,Endo_Venous,5344.4063316344555,2672.2031658172277,1.0135767466364145
26dpb_p2,Fib_K14,Endo_Venous,5537.450425309507,2768.7252126547537,1.0123771201722322
26dpb_p2,Fib_K14,Endo_Venous,5730.494518984558,2865.247259492279,1.0120710497664402
26dpb_p2,Fib_K14,Endo_Venous,5923.5386126596095,2961.7693063298047,1.0112952405596949
26dpb_p2,Fib_K14,Endo_Venous,6116.582706334661,3058.2913531673307,1.0100993539404
26dpb_p2,Fib_K14,Endo_Venous,6309.626800009713,3154.8134000048567,1.0089180510285303
26dpb_p2,Fib_K14,Endo_Venous,6502.670893684764,3251.335446842382,1.0072320465058289
26dpb_p2,Fib_K14,Endo_Venous,6695.7149873598155,3347.8574936799077,1.0056196557088835
26dpb_p2,Fib_K14,Endo_Venous,6888.759081034867,3444.3795405174337,1.0052691509569307
26dpb_p2,Fib_K14,Endo_Venous,7081.803174709919,3540.9015873549597,1.0059095119993937
26dpb_p2,Fib_K14,Endo_Venous,7274.84726838497,3637.423634192485,1.0059379180802808
26dpb_p2,Fib_K14,Endo_Venous,7467.8913620600215,3733.9456810300107,1.0051613290747934
26dpb_p2,Fib_K14,Endo_Venous,7660.935455735073,3830.4677278675367,1.0052465527005308
26dpb_p2,Fib_K14,Endo_Venous,7853.979549410125,3926.9897747050627,1.0059714289039554
26dpb_p2,Fib_K14,Endo_Venous,8047.023643085176,4023.511821542588,1.0067501390448146
26dpb_p2,Fib_K14,Endo_Venous,8240.067736760227,4120.033868380114,1.0076178302460166
26dpb_p2,Fib_K14,Endo_Venous,8433.11183043528,4216.55591521764,1.0085457389679573
26dpb_p2,Fib_K14,Endo_Venous,8626.155924110331,4313.077962055166,1.0085494738983556
26dpb_p2,Fib_K14,Endo_Venous,8819.200017785382,4409.600008892691,1.0080215026925583
26dpb_p2,Fib_K14,Endo_Venous,9012.244111460433,4506.122055730217,1.0077712611564809
26dpb_p2,Fib_K14,Endo_Venous,9205.288205135486,4602.644102567743,1.0078774805255917
26dpb_p2,Fib_K14,Endo_Venous,9398.332298810537,4699.166149405269,1.0076555314126348
26dpb_p2,Fib_K14,Endo_Venous,9591.376392485588,4795.688196242794,1.0076504932154093
26dpb_p2,Fib_K14,Endo_Venous,9784.42048616064,4892.21024308032,1.0073575896893687
26dpb_p2,Fib_K14,Fib_CD45,518.3039897581684,259.1519948790842,0.6773697039265203
26dpb_p2,Fib_K14,Fib_CD45,711.3480834332199,355.67404171660996,0.6757151102006363
26dpb_p2,Fib_K14,Fib_CD45,904.3921771082714,452.1960885541357,0.6852849802559585
26dpb_p2,Fib_K14,Fib_CD45,1097.436270783323,548.7181353916615,0.7040127927520822
26dpb_p2,Fib_K14,Fib_CD45,1290.4803644583744,645.2401822291872,0.7290232362977244
26dpb_p2,Fib_K14,Fib_CD45,1483.524458133426,741.762229066713,0.7461507377008432
26dpb_p2,Fib_K14,Fib_CD45,1676.5685518084774,838.2842759042387,0.7674783421490329
26dpb_p2,Fib_K14,Fib_CD45,1869.612645483529,934.8063227417645,0.7792656381782891
26dpb_p2,Fib_K14,Fib_CD45,2062.6567391585804,1031.3283695792902,0.7946585946186971
26dpb_p2,Fib_K14,Fib_CD45,2255.700832833632,1127.850416416816,0.8143679181728977
26dpb_p2,Fib_K14,Fib_CD45,2448.7449265086834,1224.3724632543417,0.8408976239111118
26dpb_p2,Fib_K14,Fib_CD45,2641.789020183735,1320.8945100918675,0.8644290138227149
26dpb_p2,Fib_K14,Fib_CD45,2834.8331138587864,1417.4165569293932,0.8770718182155346
26dpb_p2,Fib_K14,Fib_CD45,3027.877207533838,1513.938603766919,0.8838627286610018
26dpb_p2,Fib_K14,Fib_CD45,3220.9213012088894,1610.4606506044447,0.8898425705049529
26dpb_p2,Fib_K14,Fib_CD45,3413.965394883941,1706.9826974419705,0.8985051630434536
26dpb_p2,Fib_K14,Fib_CD45,3607.0094885589924,1803.5047442794962,0.9039553131157052
26dpb_p2,Fib_K14,Fib_CD45,3800.053582234044,1900.026791117022,0.9144624115511654
26dpb_p2,Fib_K14,Fib_CD45,3993.0976759090954,1996.5488379545477,0.9166998776971741
26dpb_p2,Fib_K14,Fib_CD45,4186.1417695841465,2093.0708847920732,0.9196901550627439
26dpb_p2,Fib_K14,Fib_CD45,4379.185863259198,2189.592931629599,0.9246456536462753
26dpb_p2,Fib_K14,Fib_CD45,4572.2299569342495,2286.1149784671247,0.9286293303341598
26dpb_p2,Fib_K14,Fib_CD45,4765.274050609301,2382.6370253046507,0.9345865703942027
26dpb_p2,Fib_K14,Fib_CD45,4958.3181442843525,2479.1590721421762,0.9385387121212642
26dpb_p2,Fib_K14,Fib_CD45,5151.3622379594035,2575.6811189797018,0.9422427204917607
26dpb_p2,Fib_K14,Fib_CD45,5344.4063316344555,2672.2031658172277,0.9429950760884052
26dpb_p2,Fib_K14,Fib_CD45,5537.450425309507,2768.7252126547537,0.9428524216645119
26dpb_p2,Fib_K14,Fib_CD45,5730.494518984558,2865.247259492279,0.9470397442476
26dpb_p2,Fib_K14,Fib_CD45,5923.5386126596095,2961.7693063298047,0.9487696673826217
26dpb_p2,Fib_K14,Fib_CD45,6116.582706334661,3058.2913531673307,0.9531354578216703
26dpb_p2,Fib_K14,Fib_CD45,6309.626800009713,3154.8134000048567,0.9551082050465768
26dpb_p2,Fib_K14,Fib_CD45,6502.670893684764,3251.335446842382,0.9580625311376965
26dpb_p2,Fib_K14,Fib_CD45,6695.7149873598155,3347.8574936799077,0.961090363512316
26dpb_p2,Fib_K14,Fib_CD45,6888.759081034867,3444.3795405174337,0.963290151178621
26dpb_p2,Fib_K14,Fib_CD45,7081.803174709919,3540.9015873549597,0.9647787381741944
26dpb_p2,Fib_K14,Fib_CD45,7274.84726838497,3637.423634192485,0.9651418809932161
26dpb_p2,Fib_K14,Fib_CD45,7467.8913620600215,3733.9456810300107,0.9661115973598956
26dpb_p2,Fib_K14,Fib_CD45,7660.935455735073,3830.4677278675367,0.9665547854781826
26dpb_p2,Fib_K14,Fib_CD45,7853.979549410125,3926.9897747050627,0.9665969219738402
26dpb_p2,Fib_K14,Fib_CD45,8047.023643085176,4023.511821542588,0.9671976961482417
26dpb_p2,Fib_K14,Fib_CD45,8240.067736760227,4120.033868380114,0.9675489646296609
26dpb_p2,Fib_K14,Fib_CD45,8433.11183043528,4216.55591521764,0.9691677547363264
26dpb_p2,Fib_K14,Fib_CD45,8626.155924110331,4313.077962055166,0.9696295058140741
26dpb_p2,Fib_K14,Fib_CD45,8819.200017785382,4409.600008892691,0.9705677371899627
26dpb_p2,Fib_K14,Fib_CD45,9012.244111460433,4506.122055730217,0.9719098135957237
26dpb_p2,Fib_K14,Fib_CD45,9205.288205135486,4602.644102567743,0.9721062846928257
26dpb_p2,Fib_K14,Fib_CD45,9398.332298810537,4699.166149405269,0.9723306270892221
26dpb_p2,Fib_K14,Fib_CD45,9591.376392485588,4795.688196242794,0.9721684702415202
26dpb_p2,Fib_K14,Fib_CD45,9784.42048616064,4892.21024308032,0.9726568265274133
26dpb_p2,Fib_K14,Fib_EN1,518.3039897581684,259.1519948790842,2.183785706702668
26dpb_p2,Fib_K14,Fib_EN1,711.3480834332199,355.67404171660996,1.8893049055885838
26dpb_p2,Fib_K14,Fib_EN1,904.3921771082714,452.1960885541357,1.6509154392605443
26dpb_p2,Fib_K14,Fib_EN1,1097.436270783323,548.7181353916615,1.509576870720009
26dpb_p2,Fib_K14,Fib_EN1,1290.4803644583744,645.2401822291872,1.462313339595548
26dpb_p2,Fib_K14,Fib_EN1,1483.524458133426,741.762229066713,1.4123774504777913
26dpb_p2,Fib_K14,Fib_EN1,1676.5685518084774,838.2842759042387,1.3348781796263882
26dpb_p2,Fib_K14,Fib_EN1,1869.612645483529,934.8063227417645,1.2627095938315738
26dpb_p2,Fib_K14,Fib_EN1,2062.6567391585804,1031.3283695792902,1.1844655248439895
26dpb_p2,Fib_K14,Fib_EN1,2255.700832833632,1127.850416416816,1.1315111260260269
26dpb_p2,Fib_K14,Fib_EN1,2448.7449265086834,1224.3724632543417,1.1088683486421667
26dpb_p2,Fib_K14,Fib_EN1,2641.789020183735,1320.8945100918675,1.1065448087374585
26dpb_p2,Fib_K14,Fib_EN1,2834.8331138587864,1417.4165569293932,1.0931412950995865
26dpb_p2,Fib_K14,Fib_EN1,3027.877207533838,1513.938603766919,1.088996914281395
26dpb_p2,Fib_K14,Fib_EN1,3220.9213012088894,1610.4606506044447,1.0863015445735675
26dpb_p2,Fib_K14,Fib_EN1,3413.965394883941,1706.9826974419705,1.086604749595659
26dpb_p2,Fib_K14,Fib_EN1,3607.0094885589924,1803.5047442794962,1.0962871806212398
26dpb_p2,Fib_K14,Fib_EN1,3800.053582234044,1900.026791117022,1.097396035591415
26dpb_p2,Fib_K14,Fib_EN1,3993.0976759090954,1996.5488379545477,1.100744822383614
26dpb_p2,Fib_K14,Fib_EN1,4186.1417695841465,2093.0708847920732,1.1017261599063122
26dpb_p2,Fib_K14,Fib_EN1,4379.185863259198,2189.592931629599,1.0944905184265032
26dpb_p2,Fib_K14,Fib_EN1,4572.2299569342495,2286.1149784671247,1.0884367655779994
26dpb_p2,Fib_K14,Fib_EN1,4765.274050609301,2382.6370253046507,1.0811260892181938
26dpb_p2,Fib_K14,Fib_EN1,4958.3181442843525,2479.1590721421762,1.0772144722004655
26dpb_p2,Fib_K14,Fib_EN1,5151.3622379594035,2575.6811189797018,1.0746392807717164
26dpb_p2,Fib_K14,Fib_EN1,5344.4063316344555,2672.2031658172277,1.0709617784727714
26dpb_p2,Fib_K14,Fib_EN1,5537.450425309507,2768.7252126547537,1.0676025746300668
26dpb_p2,Fib_K14,Fib_EN1,5730.494518984558,2865.247259492279,1.064755573009575
26dpb_p2,Fib_K14,Fib_EN1,5923.5386126596095,2961.7693063298047,1.0614502257733887
26dpb_p2,Fib_K14,Fib_EN1,6116.582706334661,3058.2913531673307,1.0542352018094996
26dpb_p2,Fib_K14,Fib_EN1,6309.626800009713,3154.8134000048567,1.0490190197260654
26dpb_p2,Fib_K14,Fib_EN1,6502.670893684764,3251.335446842382,1.0435908792263426
26dpb_p2,Fib_K14,Fib_EN1,6695.7149873598155,3347.8574936799077,1.0433013859152382
26dpb_p2,Fib_K14,Fib_EN1,6888.759081034867,3444.3795405174337,1.0447140058744786
26dpb_p2,Fib_K14,Fib_EN1,7081.803174709919,3540.9015873549597,1.0403591906837477
26dpb_p2,Fib_K14,Fib_EN1,7274.84726838497,3637.423634192485,1.038583351984131
26dpb_p2,Fib_K14,Fib_EN1,7467.8913620600215,3733.9456810300107,1.0360307041178918
26dpb_p2,Fib_K14,Fib_EN1,7660.935455735073,3830.4677278675367,1.0317199884026629
26dpb_p2,Fib_K14,Fib_EN1,7853.979549410125,3926.9897747050627,1.0301320371774647
26dpb_p2,Fib_K14,Fib_EN1,8047.023643085176,4023.511821542588,1.029861620748563
26dpb_p2,Fib_K14,Fib_EN1,8240.067736760227,4120.033868380114,1.0264377104927052
26dpb_p2,Fib_K14,Fib_EN1,8433.11183043528,4216.55591521764,1.0211579195481926
26dpb_p2,Fib_K14,Fib_EN1,8626.155924110331,4313.077962055166,1.0173958514087267
26dpb_p2,Fib_K14,Fib_EN1,8819.200017785382,4409.600008892691,1.0125130933631417
26dpb_p2,Fib_K14,Fib_EN1,9012.244111460433,4506.122055730217,1.0088890065610312
26dpb_p2,Fib_K14,Fib_EN1,9205.288205135486,4602.644102567743,1.007049400136203
26dpb_p2,Fib_K14,Fib_EN1,9398.332298810537,4699.166149405269,1.0031891460138254
26dpb_p2,Fib_K14,Fib_EN1,9591.376392485588,4795.688196242794,1.0005797862498595
26dpb_p2,Fib_K14,Fib_EN1,9784.42048616064,4892.21024308032,0.9973677551166013
26dpb_p2,Fib_K14,Fib_Fasci,518.3039897581684,259.1519948790842,2.2846365588713966
26dpb_p2,Fib_K14,Fib_Fasci,711.3480834332199,355.67404171660996,1.8857206109188447
26dpb_p2,Fib_K14,Fib_Fasci,904.3921771082714,452.1960885541357,1.6529478756832876
26dpb_p2,Fib_K14,Fib_Fasci,1097.436270783323,548.7181353916615,1.5270713354897556
26dpb_p2,Fib_K14,Fib_Fasci,1290.4803644583744,645.2401822291872,1.4307811508988804
26dpb_p2,Fib_K14,Fib_Fasci,1483.524458133426,741.762229066713,1.338195688365915
26dpb_p2,Fib_K14,Fib_Fasci,1676.5685518084774,838.2842759042387,1.2686548708661112
26dpb_p2,Fib_K14,Fib_Fasci,1869.612645483529,934.8063227417645,1.1846447382714789
26dpb_p2,Fib_K14,Fib_Fasci,2062.6567391585804,1031.3283695792902,1.1080310989456106
26dpb_p2,Fib_K14,Fib_Fasci,2255.700832833632,1127.850416416816,1.059607436288292
26dpb_p2,Fib_K14,Fib_Fasci,2448.7449265086834,1224.3724632543417,1.036334076241711
26dpb_p2,Fib_K14,Fib_Fasci,2641.789020183735,1320.8945100918675,1.0270703089263395
26dpb_p2,Fib_K14,Fib_Fasci,2834.8331138587864,1417.4165569293932,1.0306676053396557
26dpb_p2,Fib_K14,Fib_Fasci,3027.877207533838,1513.938603766919,1.0268149023389705
26dpb_p2,Fib_K14,Fib_Fasci,3220.9213012088894,1610.4606506044447,1.0311683340977942
26dpb_p2,Fib_K14,Fib_Fasci,3413.965394883941,1706.9826974419705,1.0522188234213778
26dpb_p2,Fib_K14,Fib_Fasci,3607.0094885589924,1803.5047442794962,1.0669194629145562
26dpb_p2,Fib_K14,Fib_Fasci,3800.053582234044,1900.026791117022,1.0714507131848754
26dpb_p2,Fib_K14,Fib_Fasci,3993.0976759090954,1996.5488379545477,1.0781008060364994
26dpb_p2,Fib_K14,Fib_Fasci,4186.1417695841465,2093.0708847920732,1.076014381342981
26dpb_p2,Fib_K14,Fib_Fasci,4379.185863259198,2189.592931629599,1.0796589489462356
26dpb_p2,Fib_K14,Fib_Fasci,4572.2299569342495,2286.1149784671247,1.0793313223759435
26dpb_p2,Fib_K14,Fib_Fasci,4765.274050609301,2382.6370253046507,1.0777161966288455
26dpb_p2,Fib_K14,Fib_Fasci,4958.3181442843525,2479.1590721421762,1.0759738899182911
26dpb_p2,Fib_K14,Fib_Fasci,5151.3622379594035,2575.6811189797018,1.0723744023251063
26dpb_p2,Fib_K14,Fib_Fasci,5344.4063316344555,2672.2031658172277,1.0694925414024798
26dpb_p2,Fib_K14,Fib_Fasci,5537.450425309507,2768.7252126547537,1.066431279343899
26dpb_p2,Fib_K14,Fib_Fasci,5730.494518984558,2865.247259492279,1.0636971350699909
26dpb_p2,Fib_K14,Fib_Fasci,5923.5386126596095,2961.7693063298047,1.0603488541150536
26dpb_p2,Fib_K14,Fib_Fasci,6116.582706334661,3058.2913531673307,1.0570777153864324
26dpb_p2,Fib_K14,Fib_Fasci,6309.626800009713,3154.8134000048567,1.0545593859114137
26dpb_p2,Fib_K14,Fib_Fasci,6502.670893684764,3251.335446842382,1.0516563532371517
26dpb_p2,Fib_K14,Fib_Fasci,6695.7149873598155,3347.8574936799077,1.0477721749541848
26dpb_p2,Fib_K14,Fib_Fasci,6888.759081034867,3444.3795405174337,1.043879936023886
